"ROK";"OBJECTID";"KOD_LOKALITA";"KOD_LOK";"NAZ_LOKAL";"PUVODNI_NAZEV";"PUVODNI_KOD";"MON_DRUH";"DATUM_MONIT";"MONITOROVATEL";"NOC_MONIT";"ABI_TEPLOTA";"ABI_VITR";"ABI_POCASI";"ABI_POZNAMKA";"STA_STAVVODAPERIODTUN";"STA_STAVVODALITORAL";"STA_PRUHLEDNOSTVODA";"STA_PRUHLEDNOSTVODAPOZN";"STA_ZABARVENIZAKAL";"STA_DUVODZABARVENIZAKAL";"STA_VEKSLOZENIRYBOBSADKA";"STA_POKRVEGETACE";"STA_POZNAMKA";"DALŠÍ_DRUHY2";"STA_DRUHRVEGRASA";"STA_DRUHRVEG1";"STA_DRUHRVEG2";"STA_DRUHVEGJINY";"VLV_VLIVY";"VLV_CINNOSTDOPAD";"VLV_POZNAMKA";"POP_VYSKYTDRUH";"POP_CELKPOCETVSEEXEMPLAR";"POP_CELKPOCETVSEEXEMPLARREL";"POP_CELKPOCETVSEADULT";"POP_CELKPOCETVSEADULTREL";"POP_POCETSAMEC";"POP_POCETSAMECREL";"POP_POCETSAMICE";"POP_POCETSAMICEREL";"POP_POCETPOHLNEURCENYADULT";"POP_POCETPOHLNEURCENYADULTREL";"POP_POCETMRTVYJEDINEC";"POP_POCETMRTVYJEDINECREL";"POP_CELKPOCETVSESUBADULT";"POP_CELKPOCETVSESUBADULTREL";"POP_POCETJUVENIL";"POP_POCETJUVENILREL";"POP_POCETLARVA";"POP_POCETLARVAREL";"POP_POCETMETAMORF";"POP_POCETMETAMORFREL";"POP_CELKPOCETVSESNUSKA";"POP_CELKPOCETVSESNUSKAREL";"POP_PLOCHASNUSKA";"POP_POZNAMKA";"CREATIONDATE";"CREATOR";"EDITDATE";"EDITOR";"STA_SLEDOVANIEVL";"STA_ZOOPLANKTON";"STA_KACHNALOV";"STA_ZASTINENI";"POP_VYSKYTDRUH.1";"POP_PLOCHASNUSKA_M2";"SITECODE";"EVL_SITECODE";"STA_STAVVODA";"STA_ZABARVENIZAKAL_POZN";"STA_KACHNAPRITOMNOST";"STA_KACHNA";"STA_MANIPULACE";"STA_ZASTINENIHLADINA";"STA_KONTAMINACE";"STA_PLISEN";"POP_DRUHANONE";"CREATION_DATE";"EDIT_DATE"
2021;"1853";"CZ0624099_3";NA;"KO 18";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";20;NA;15;"";"hnìdı";"vegetaèní zákal";"";50;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";1;"";NA;"";3;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_3";NA;"periodické tùnì";"";"ne";"";"ne";60;"ne";"ne";"ano";"41:40,0";""
2021;"1854";"CZ0624099_4";NA;"KO 21";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";70;NA;NA;"";"bez zákalu";"";"";20;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;20;"";"20";"";NA;"ádné";NA;"ádné";NA;"ádné";0;"";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_4";NA;"periodické tùnì";"";"ne";"";"ne";30;"ne";"ne";"ano";"48:56,0";""
2021;"1855";"CZ0624099_4";NA;"KO 21";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ano";NA;"";"";"";70;NA;NA;"";"";"";"";20;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;2;"";"2";"";NA;"ádné";NA;"ádné";NA;"ádné";0;"";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;"CZ0624099_4";NA;"";"";"";"";"";30;"";"";"ano";"49:43,0";"58:08,0"
2021;"1856";"CZ0624099_4";NA;"KO 21";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";70;NA;NA;"";"bez zákalu";"";"";20;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Jedna se o tun obnovenou na jare 2017";NA;NA;NA;NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";4;"";NA;"ádné";NA;"øádovì vyšší desítky";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_4";NA;"periodické tùnì";"";"ne";"";"ne";30;"ne";"ne";"ano";"57:42,0";""
2021;"1857";"CZ0624099_5";NA;"KO 24";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";100;NA;NA;"";"bez zákalu";"";"";10;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;2;"";"2";"";NA;"ádné";NA;"ádné";NA;"ádné";0;"";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_5";NA;"periodické tùnì";"";"ne";"";"ne";10;"ne";"ne";"ano";"05:23,0";""
2021;"1858";"CZ0624099_5";NA;"KO 24";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ano";NA;"";"";"";NA;NA;NA;"";"";"";"";NA;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;"CZ0624099_5";NA;"";"";"";"";"";NA;"";"";"ne";"06:00,0";""
2021;"1859";"CZ0624099_5";NA;"KO 24";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";100;NA;NA;"";"bez zákalu";"";"";10;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_5";NA;"periodické tùnì";"";"ne";"";"ne";10;"ne";"ne";"ne";"07:11,0";""
2021;"1860";"CZ0624099_6";NA;"L 01";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ano";NA;"";"";"";NA;NA;NA;"";"";"";"";NA;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"do 10";"2";"";0;"";NA;"ádné";NA;"ádné";0;"";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;"CZ0624099_6";NA;"";"";"";"";"";NA;"";"";"ano";"19:02,0";""
2021;"1861";"CZ0624099_6";NA;"L 01";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";70;NA;NA;"";"bez zákalu";"";"";30;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"do 10";NA;"";0;"";4;"";NA;"ádné";2;"";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_6";NA;"periodické tùnì";"";"ne";"";"ne";10;"ne";"ne";"ano";"21:53,0";""
2021;"1862";"CZ0624099_6";NA;"L 01";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";60;NA;30;"";"hnìdı";"vegetaèní zákal";"";30;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"do 10";NA;"";0;"";4;"";NA;"ádné";NA;"";NA;"ádné";2;"";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_6";NA;"periodické tùnì";"";"ne";"";"ne";10;"ne";"ne";"ano";"23:56,0";""
2021;"1863";"CZ0624099_7";NA;"L F";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ano";NA;"";"";"";NA;NA;NA;"";"";"";"";NA;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"do 10";"1";"";0;"";NA;"ádné";NA;"ádné";0;"";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;"CZ0624099_7";NA;"";"";"";"";"";NA;"";"";"ano";"27:20,0";"27:39,0"
2021;"1864";"CZ0624099_7";NA;"L F";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";90;NA;30;"";"hnìdı";"vegetaèní zákal";"";10;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"do 10";"1";"";0;"";NA;"ádné";NA;"ádné";0;"";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_7";NA;"periodické tùnì";"";"ne";"";"ne";80;"ne";"ne";"ano";"31:06,0";""
2021;"1865";"CZ0624099_7";NA;"L F";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";90;NA;30;"";"hnìdı";"vegetaèní zákal";"";10;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"do 10";"1";"";0;"";NA;"ádné";NA;"ádné";0;"";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_7";NA;"periodické tùnì";"";"ne";"";"ne";80;"ne";"ne";"ano";"32:50,0";""
2021;"1866";"CZ0624099_8";NA;"U Janohradu";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ano";NA;"";"";"";NA;NA;NA;"";"";"";"";NA;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"do 10";"5";"";0;"";NA;"ádné";NA;"ádné";0;"";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;"CZ0624099_8";NA;"";"";"";"";"";NA;"";"";"ano";"35:55,0";""
2021;"1867";"CZ0624099_8";NA;"U Janohradu";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";100;NA;NA;"";"bez zákalu";"";"";50;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"do 10";"2";"";0;"";NA;"ádné";NA;"ádné";0;"";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_8";NA;"periodické tùnì";"";"ne";"";"ne";0;"ne";"ne";"ano";"40:03,0";""
2021;"1868";"CZ0624099_8";NA;"U Janohradu";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";90;NA;30;"";"hnìdı";"vegetaèní zákal";"";50;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_8";NA;"periodické tùnì";"";"ne";"";"ne";0;"ne";"ne";"ne";"42:33,0";"30:49,0"
2021;"1869";"CZ0624099_9";NA;"NPP Pastvisko";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ano";NA;"";"";"";NA;NA;NA;"";"";"";"";NA;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"do 10";"6";"";0;"";NA;"ádné";NA;"ádné";0;"";NA;"ádné";NA;"ádné";NA;"ádné";NA;"ádné";NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;"CZ0624099_9";NA;"";"";"";"";"";NA;"";"";"ano";"54:11,0";""
2021;"1870";"CZ0624099_9";NA;"NPP Pastvisko";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";100;NA;40;"";"hnìdı";"vegetaèní zákal";"";20;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_9";NA;"periodické tùnì";"";"ne";"";"ne";0;"ne";"ne";"ne";"58:07,0";""
2021;"1871";"CZ0624099_9";NA;"NPP Pastvisko";"";NA;"Bombina bombina";"00:00,0";"Filip Salek";"ne";NA;"";"";"";90;NA;30;"";"hnìdı";"vegetaèní zákal";"";20;"";NA;NA;NA;NA;NA;"ano";"vıvoj biocenózy, sukcese všeobecnì, zazemòování";"Dlouhodoba absence disturbanci";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624099_9";NA;"periodické tùnì";"";"ne";"";"ne";0;"ne";"ne";"ne";"59:32,0";""
2021;"12";"CZ0624119_1";NA;"tùò Kojetín";"";NA;"Triturus dobrogicus";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";13;"bezvìtøí";"jasno";"";100;NA;NA;"";"bez zákalu";"";"";50;"";NA;NA;NA;NA;NA;"ne";"";"";NA;NA;NA;1;"";"1";"";0;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_1";NA;"periodické tùnì";"";"ne";"";"ne";30;"ne";"ne";"ano";"55:09,0";""
2021;"13";"CZ0624119_1";NA;"tùò Kojetín";"";NA;"Bombina bombina";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";13;"bezvìtøí";"jasno";"";100;NA;NA;"";"bez zákalu";"";"";50;"";NA;NA;NA;NA;NA;"ne";"";"";NA;NA;NA;20;"";"10";"";NA;"øádovì niší desítky";10;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_1";NA;"periodické tùnì";"";"ne";"";"ne";30;"ne";"ne";"ano";"55:17,0";""
2021;"175";"CZ0624119_1";NA;"tùò Kojetín";"";NA;"Bombina bombina";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";15;"slabı";"polojasno";"";70;NA;10;"";"hnìdı";"huminové látky";"";20;"";NA;NA;NA;NA;NA;"ne";"";"";NA;NA;NA;6;"";NA;"";NA;"";6;"";NA;"";2;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_1";NA;"periodické tùnì";"";"ne";"";"ne";60;"ne";"ne";"ano";"20:38,0";"02:54,0"
2021;"181";"CZ0624119_1";NA;"tùò Kojetín";"";NA;"Triturus dobrogicus";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";12;"slabı";"déš";"";80;NA;NA;"";"bez zákalu";"";"";50;"";NA;NA;NA;NA;NA;"ne";"";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"10 pastí";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_1";NA;"periodické tùnì";"";"ne";"";"ne";80;"ne";"ne";"ne";"03:07,0";""
2021;"405";"CZ0624119_1";NA;"tùò Kojetín";"";NA;"Bombina bombina";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";24;"bezvìtøí";"polojasno";"";5;NA;NA;"";"bez zákalu";"";"";30;"Skoro vyschlé";NA;NA;NA;NA;NA;"ano";"vysychání (mokøadního ekosystému)";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"øádovì vyšší desítky";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_1";NA;"periodické tùnì";"";"ne";"";"ne";20;"ne";"ne";"ano";"03:55,0";""
2021;"406";"CZ0624119_1";NA;"tùò Kojetín";"";NA;"Triturus dobrogicus";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";24;"bezvìtøí";"polojasno";"";5;NA;NA;"";"bez zákalu";"";"";10;"Skoro vyschlé";NA;NA;NA;NA;NA;"ano";"vysychání (mokøadního ekosystému)";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";3;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_1";NA;"periodické tùnì";"";"ne";"";"ne";20;"ne";"ne";"ano";"03:57,0";""
2021;"23";"CZ0624119_10";NA;"tùnì u ramena s rarohy";"";NA;"Bombina bombina";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";13;"bezvìtøí";"polojasno";"";70;NA;NA;"";"bez zákalu";"";"";50;"";NA;NA;NA;NA;NA;"ne";"";"";NA;NA;NA;30;"";"10";"";NA;"";20;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_10";NA;"periodické tùnì";"";"ne";"";"ne";80;"ne";"ne";"ano";"07:06,0";"29:08,0"
2021;"24";"CZ0624119_10";NA;"tùnì u ramena s rarohy";"";NA;"Triturus dobrogicus";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";13;"slabı";"polojasno";"";70;NA;NA;"";"bez zákalu";"";"";50;"";NA;NA;NA;NA;NA;"ne";"";"";NA;NA;NA;1;"";NA;"";1;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_10";NA;"periodické tùnì";"";"ne";"";"ne";80;"ne";"ne";"ano";"07:08,0";"29:52,0"
2021;"176";"CZ0624119_10";NA;"tùnì u ramena s rarohy";"";NA;"Bombina bombina";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";15;"slabı";"polojasno";"";60;NA;10;"";"hnìdı";"zvíøené sedimenty";"";5;"";NA;NA;NA;NA;NA;"ano";"vysychání (mokøadního ekosystému)";"";NA;NA;NA;10;"";NA;"";NA;"";10;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_10";NA;"periodické tùnì";"";"ne";"";"ne";90;"ne";"ne";"ano";"20:38,0";""
2021;"180";"CZ0624119_10";NA;"tùnì u ramena s rarohy";"";NA;"Triturus dobrogicus";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";12;"slabı";"zataeno";"";60;NA;10;"";"hnìdı";"zvíøené sedimenty";"";50;"";NA;NA;NA;NA;NA;"ne";"";"";NA;NA;NA;2;"";"2";"";NA;"";NA;"";NA;"";1;"";NA;"";NA;"";NA;"";NA;"";NA;"5 pastí";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_10";NA;"periodické tùnì";"";"ne";"";"ne";90;"ne";"ne";"ano";"03:04,0";""
2021;"403";"CZ0624119_10";NA;"tùnì u ramena s rarohy";"";NA;"Bombina bombina";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";25;"bezvìtøí";"polojasno";"";0;NA;NA;"";"bez zákalu";"";"";0;"tùnì vyschlé";NA;NA;NA;NA;NA;"ano";"vysychání (mokøadního ekosystému)";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624119_10";NA;"periodické tùnì";"";"ne";"";"ne";100;"ne";"ne";"ne";"03:51,0";""
2021;"404";"CZ0624119_10";NA;"tùnì u ramena s rarohy";"";NA;"Triturus dobrogicus";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";25;"slabı";"polojasno";"";0;NA;NA;"";"bez zákalu";"";"";0;"Tùnì vyschlé";NA;NA;NA;NA;NA;"ano";"vysychání (mokøadního ekosystému)";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ne";NA;NA;NA;NA;"CZ0624119_10";NA;"periodické tùnì";"";"ne";"";"ne";100;"ne";"ne";"ne";"03:53,0";""
2021;"25";"CZ0624119_11";NA;"Košárské louky";"";NA;"Triturus dobrogicus";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";13;"slabı";"polojasno";"";80;NA;NA;"";"bez zákalu";"";"";60;"";NA;NA;NA;NA;NA;"ano";"predace";"vıskyt Pseudorasbora parva";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_11";NA;"periodické tùnì";"";"ne";"";"ne";30;"ne";"ne";"ne";"07:10,0";"29:31,0"
2021;"165";"CZ0624119_11";NA;"Košárské louky";"";NA;"Bombina bombina";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";17;"slabı";"zataeno";"";100;NA;NA;"";"bez zákalu";"";"";50;"";NA;NA;NA;NA;NA;"ne";"";"";NA;NA;NA;30;"";"30";"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_11";NA;"periodické tùnì";"";"ne";"";"ne";40;"ne";"ne";"ano";"18:46,0";""
2021;"166";"CZ0624119_11";NA;"Košárské louky";"";NA;"Bombina bombina";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";13;"slabı";"polojasno";"";80;NA;NA;"";"bez zákalu";"";"";60;"";NA;NA;NA;NA;NA;"ano";"predace";"Pseudorasbora parva";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_11";NA;"periodické tùnì";"";"ne";"";"ne";30;"ne";"ne";"ne";"19:06,0";""
2021;"169";"CZ0624119_11";NA;"Košárské louky";"";NA;"Triturus dobrogicus";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";13;"slabı";"zataeno";"";80;NA;NA;"";"bez zákalu";"";"";60;"";NA;NA;NA;NA;NA;"ano";"predace";"Esox, Pseudorasbora";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_11";NA;"periodické tùnì";"";"ne";"";"ne";30;"ne";"ne";"ne";"19:21,0";""
2021;"445";"CZ0624119_11";NA;"Košárské louky";"";NA;"Bombina bombina";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";28;"slabı";"polojasno";"";10;NA;NA;"";"bez zákalu";"";"";20;"Vetsina lokality vyschla, pouze zbytkove tune v lese1.";NA;NA;NA;NA;NA;"ano";"vysychání (mokøadního ekosystému)";"";NA;NA;NA;2;"";NA;"";NA;"";2;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_11";NA;"periodické tùnì";"";"ne";"";"ne";70;"ne";"ne";"ano";"21:12,0";""
2021;"446";"CZ0624119_11";NA;"Košárské louky";"";NA;"Triturus dobrogicus";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";28;"slabı";"polojasno";"";10;NA;NA;"";"bez zákalu";"";"";20;"Vetsina mokradu vyschla,zbyvaji poueze drobne tune v lese";NA;NA;NA;NA;NA;"ano";"vysychání (mokøadního ekosystému)";"";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_11";NA;"periodické tùnì";"";"ne";"";"ne";70;"ne";"ne";"ne";"20:35,3";""
2021;"26";"CZ0624119_12";NA;"tùò u Dìdové louky";"";NA;"Triturus dobrogicus";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";13;"slabı";"polojasno";"";70;NA;NA;"";"bez zákalu";"";"";15;"";NA;NA;NA;NA;NA;"ano";"predace";"Vıskyt karase a pseudorasbory";NA;NA;NA;NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_12";NA;"periodické tùnì";"";"ne";"";"ne";30;"ne";"ne";"ne";"07:12,0";"28:41,0"
2021;"27";"CZ0624119_12";NA;"tùò u Dìdové louky";"";NA;"Bombina bombina";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";13;"slabı";"polojasno";"";70;NA;NA;"";"bez zákalu";"";"";15;"";NA;NA;NA;NA;NA;"ano";"predace";"Vıskyt karase a pseudorasbory";NA;NA;NA;1;"";NA;"";NA;"";1;"";NA;"";13;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_12";NA;"periodické tùnì";"";"ne";"";"ne";30;"ne";"ne";"ano";"07:13,0";"30:54,0"
2021;"170";"CZ0624119_12";NA;"tùò u Dìdové louky";"";NA;"Bombina bombina";"00:00,0";"Zdenìk Maèát, Antonín Reiter";"ne";12;"slabı";"zataeno";"";90;NA;NA;"";"bez zákalu";"";"";45;"";NA;NA;NA;NA;NA;"ano";"predace";"Pseudorasbora, støíbròák";NA;NA;NA;2;"";NA;"";NA;"";2;"";NA;"";3;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"";NA;"ano";NA;NA;NA;NA;"CZ0624119_12";NA;"periodické tùnì";"";"ne";"";"ne";40;"ne";"ne";"ano";"19:38,0";""
